Time(ms),X_Target(cm),Y_Target(cm),Left_Angle(deg),Right_Angle(deg),Left_Error(deg),Right_Error(deg),Left_PID,Right_PID,Left_Feed_Forward,Right_Feed_Forward,Left_PWM, Right_PWM,X_Puck(cm),Y_Puck(cm)
--------------------------------------------------------------------------------,,,,,,,,,,,,,,
Verbose mode can be enabled via `-v, --verbose` option,,,,,,,,,,,,,
CONFIGURATION: https://docs.platformio.org/page/boards/ststm32/bluepill_f103c8.html,,,,,,,,,,,,,,
PLATFORM: ST STM32 (17.0.0) > BluePill F103C8,,,,,,,,,,,,,,
HARDWARE: STM32F103C8T6 72MHz, 20KB RAM, 64KB Flash,,,,,,,,,,,,
DEBUG: Current (stlink) External (blackmagic, cmsis-dap, jlink, stlink),,,,,,,,,,,
PACKAGES: ,,,,,,,,,,,,,,
 - framework-arduinoststm32 @ 4.20600.231001 (2.6.0) ,,,,,,,,,,,,,,
 - framework-cmsis @ 2.50700.210515 (5.7.0) ,,,,,,,,,,,,,,
 - tool-dfuutil @ 1.11.0 ,,,,,,,,,,,,,,
 - tool-dfuutil-arduino @ 1.11.0 ,,,,,,,,,,,,,,
 - tool-openocd @ 3.1200.0 (12.0) ,,,,,,,,,,,,,,
 - tool-stm32duino @ 1.0.2 ,,,,,,,,,,,,,,
 - toolchain-gccarmnoneeabi @ 1.120301.0 (12.3.1),,,,,,,,,,,,,,
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf,,,,,,,,,,,,,,
LDF Modes: Finder ~ chain, Compatibility ~ soft,,,,,,,,,,,,,
Found 17 compatible libraries,,,,,,,,,,,,,,
Scanning dependencies...,,,,,,,,,,,,,,
Dependency Graph,,,,,,,,,,,,,,
|-- ArduinoEigen @ 0.3.0,,,,,,,,,,,,,,
|-- SPI @ 1.0.0,,,,,,,,,,,,,,
Building in release mode,,,,,,,,,,,,,,
Compiling .pio\build\bluepill_f103c8\src\main.cpp.o,,,,,,,,,,,,,,
Linking .pio\build\bluepill_f103c8\firmware.elf,,,,,,,,,,,,,,
Checking size .pio\build\bluepill_f103c8\firmware.elf,,,,,,,,,,,,,,
"Advanced Memory Usage is available via ""PlatformIO Home > Project Inspect""",,,,,,,,,,,,,,
RAM:   [=         ]  10.3% (used 2108 bytes from 20480 bytes),,,,,,,,,,,,,,
2129.83,62.85,24.37,190.46,337.53,439.5,1090.17,0,0,3.02,-3.96,3.02,-3.96,0.16,0.04
2131.92,62.85,24.22,188.86,339,443.53,1086.25,0,0,2.92,-3.96,2.92,-3.96,0.16,0.05
2134.06,62.85,24.06,187.29,340.61,447.57,1082.11,0,0,2.82,-3.97,2.82,-3.97,0.16,0.05
2136.32,62.84,23.9,185.71,342.26,451.71,1077.79,0,0,2.72,-3.97,2.72,-3.97,0.16,0.05
2138.33,62.84,23.76,184.24,343.66,455.44,1073.99,0,0,2.62,-3.97,2.62,-3.97,0.16,0.05
2140.97,62.83,23.58,182.42,345.4,460.17,1069.09,0,0,2.5,-3.98,2.5,-3.98,0.16,0.05
2142.94,62.82,23.44,180.99,346.76,463.75,1065.35,0,0,2.4,-3.98,2.4,-3.98,0.16,0.05
2144.82,62.82,23.31,179.67,347.99,467.09,1061.85,0,0,2.31,-3.98,2.31,-3.98,0.16,0.05
2147.07,62.8,23.15,178.09,349.53,471.04,1057.59,0,0,2.2,-3.99,2.2,-3.99,0.16,0.05
2149.1,62.79,23.01,176.64,350.91,474.61,1053.73,0,0,2.1,-3.99,2.1,-3.99,0.16,0.05
2151.27,62.78,22.86,175.19,352.25,478.27,1049.74,0,0,2,-3.99,2,-3.99,0.16,0.05
2153.28,62.77,22.72,173.8,353.55,481.69,1045.97,0,0,1.9,-4,1.9,-4,0.16,0.05
2155.75,62.75,22.56,172.13,355.13,485.81,1041.33,0,0,1.78,-4,1.78,-4,0.16,0.06
2157.74,62.73,22.42,170.77,356.23,489.11,1037.77,0,0,1.68,-4,1.68,-4,0.16,0.06
2159.54,62.72,22.3,169.58,357.37,492.03,1034.39,0,0,1.59,-4,1.59,-4,0.16,0.06
2161.91,62.69,22.14,168.09,358.91,495.76,1029.89,0,0,1.47,-4.01,1.47,-4.01,0.16,0.06
2163.88,62.68,22.01,166.84,360.01,498.83,1026.33,0,0,1.37,-4.01,1.37,-4.01,0.16,0.06
2165.99,62.65,21.87,165.5,361.33,502.1,1022.34,0,0,1.26,-4.01,1.26,-4.01,0.16,0.06
2168.03,62.63,21.74,164.22,362.54,505.2,1018.56,0,0,1.16,-4.01,1.16,-4.01,0.16,0.06
2170.36,62.6,21.58,162.84,363.9,508.63,1014.24,0,0,1.04,-4.01,1.04,-4.01,0.16,0.06
2172.36,62.58,21.45,161.63,365.15,511.55,1010.44,0,0,0.94,-4.02,0.94,-4.02,0.16,0.06
2175.02,62.54,21.28,160.03,366.62,515.39,1005.56,0,0,0.8,-4.02,0.8,-4.02,0.16,0.06
2176.99,62.51,21.16,158.86,367.68,518.17,1001.98,0,0,0.7,-4.02,0.7,-4.02,0.16,0.06
2178.87,62.48,21.03,157.74,368.67,520.81,998.57,0,0,0.6,-4.02,0.6,-4.02,0.16,0.06
2181.11,62.45,20.89,156.34,369.88,523.98,994.46,0,0,0.49,-4.02,0.49,-4.02,0.16,0.07
2183.13,62.42,20.76,155.17,370.91,526.71,990.8,0,0,0.38,-4.02,0.38,-4.02,0.16,0.07
2185.29,62.38,20.63,153.92,372.01,529.59,986.89,0,0,0.27,-4.03,0.27,-4.03,0.16,0.07
2187.3,62.35,20.5,152.73,373.04,532.25,983.23,0,0,0.16,-4.03,0.16,-4.03,0.16,0.07
2189.88,62.3,20.34,151.3,374.23,535.53,978.65,0,0,0.02,-4.03,0.02,-4.03,0.16,0.07
2191.84,62.26,20.22,150.18,375.11,538.02,975.19,0,0,-0.08,-4.03,-0.08,-4.03,0.16,0.07
2193.79,62.22,20.1,149.04,375.96,540.48,971.76,0,0,-0.19,-4.03,-0.19,-4.03,0.16,0.07
2195.96,62.18,19.97,147.81,376.93,543.15,967.92,0,0,-0.3,-4.03,-0.3,-4.03,0.16,0.07
2198,62.14,19.85,146.71,377.79,545.57,964.35,0,0,-0.41,-4.03,-0.41,-4.03,0.16,0.07
2200.16,62.09,19.72,145.52,378.73,548.11,960.51,0,0,-0.53,-4.03,-0.53,-4.03,0.16,0.07
2202.2,62.05,19.6,144.47,379.65,550.4,956.86,0,0,-0.64,-4.03,-0.64,-4.03,0.16,0.07
2204.59,61.99,19.46,143.28,380.77,553,952.53,0,0,-0.77,-4.03,-0.77,-4.03,0.16,0.07
2206.55,61.94,19.34,142.23,381.48,555.17,949.17,0,0,-0.88,-4.03,-0.88,-4.03,0.16,0.07
2209.25,61.88,19.18,140.91,382.66,557.97,944.34,0,0,-1.03,-4.03,-1.03,-4.03,0.16,0.07
2211.23,61.83,19.07,139.99,383.46,559.94,940.86,0,0,-1.14,-4.03,-1.14,-4.03,0.16,0.07
2213,61.78,18.97,139.15,384.14,561.68,937.76,0,0,-1.24,-4.03,-1.24,-4.03,0.16,0.07
2215.2,61.72,18.84,138.16,385.1,563.75,933.79,0,0,-1.36,-4.03,-1.36,-4.03,0.16,0.08
2217.27,61.67,18.73,137.13,385.87,565.77,930.19,0,0,-1.48,-4.03,-1.48,-4.03,0.16,0.08
2219.6,61.6,18.6,136.12,386.91,567.83,925.95,0,0,-1.61,-4.03,-1.61,-4.03,0.16,0.08
2221.63,61.54,18.49,135.31,387.65,569.53,922.4,0,0,-1.72,-4.03,-1.72,-4.03,0.16,0.08
2223.83,61.48,18.36,134.36,388.47,571.39,918.54,0,0,-1.85,-4.03,-1.85,-4.03,0.16,0.08
2225.86,61.41,18.25,133.35,389.15,573.2,915.05,0,0,-1.96,-4.03,-1.96,-4.03,0.16,0.08
2228.31,61.34,18.12,132.43,390.09,575.04,910.69,0,0,-2.11,-4.03,-2.11,-4.03,0.16,0.08
2230.31,61.27,18.01,131.48,390.66,576.69,907.32,0,0,-2.22,-4.03,-2.22,-4.03,0.16,0.08
2232.9,61.19,17.88,130.47,391.56,578.55,902.8,0,0,-2.37,-4.03,-2.37,-4.03,0.16,0.08
2234.88,61.12,17.77,129.66,392.13,579.98,899.44,0,0,-2.49,-4.03,-2.49,-4.03,0.16,0.08
2236.66,61.06,17.68,128.87,392.66,581.29,896.41,0,0,-2.59,-4.03,-2.59,-4.03,0.16,0.08
2238.85,60.99,17.57,127.97,393.1,582.79,892.88,0,0,-2.72,-4.03,-2.72,-4.03,0.16,0.08
2240.92,60.91,17.46,127.09,393.61,584.19,889.43,0,0,-2.84,-4.02,-2.84,-4.02,0.16,0.08
2243.29,60.83,17.34,126.15,394.13,585.69,885.54,0,0,-2.98,-4.02,-2.98,-4.02,0.16,0.08
2245.31,60.75,17.24,125.33,394.46,586.92,882.33,0,0,-3.1,-4.02,-3.1,-4.02,0.16,0.08
2247.56,60.67,17.13,124.37,394.9,588.31,878.68,0,0,-3.23,-4.02,-3.23,-4.02,0.16,0.08
2249.55,60.59,17.03,123.6,395.25,589.42,875.48,0,0,-3.35,-4.02,-3.35,-4.02,0.16,0.08
2252.1,60.49,16.91,122.74,395.78,590.65,871.28,0,0,-3.51,-4.02,-3.51,-4.02,0.16,0.08
2254.1,60.41,16.82,121.97,396.05,591.66,868.14,0,0,-3.63,-4.01,-3.63,-4.01,0.16,0.08
2256.76,60.3,16.69,121.03,396.42,592.87,863.93,0,0,-3.79,-4.01,-3.79,-4.01,0.16,0.08
2258.73,60.22,16.6,120.37,396.64,593.68,860.85,0,0,-3.91,-4.01,-3.91,-4.01,0.16,0.08
2260.58,60.14,16.51,119.79,396.86,594.36,857.94,0,0,-4.02,-4.01,-4.02,-4.01,0.16,0.08
2263,60.03,16.4,118.87,397.14,595.37,854.14,0,0,-4.17,-4,-4.17,-4,0.16,0.08
2265,59.95,16.31,118.3,397.34,595.97,851.02,0,0,-4.29,-4,-4.29,-4,0.16,0.09
2267.09,59.85,16.22,117.53,397.5,596.72,847.81,0,0,-4.42,-4,-4.42,-4,0.16,0.09
2269.2,59.76,16.13,116.87,397.56,597.32,844.65,0,0,-4.55,-4,-4.55,-4,0.16,0.09
2271.38,59.65,16.03,116.1,397.65,597.98,841.35,0,0,-4.69,-3.99,-4.69,-3.99,0.16,0.09
2273.41,59.56,15.95,115.47,397.65,598.47,838.36,0,0,-4.81,-3.99,-4.81,-3.99,0.16,0.09
2275.9,59.44,15.84,114.61,397.72,599.08,834.61,0,0,-4.97,-3.99,-4.97,-3.99,0.16,0.09
2277.9,59.34,15.76,113.99,397.63,599.46,831.74,0,0,-5.1,-3.99,-5.1,-3.99,0.16,0.09
2280.68,59.2,15.64,113.09,397.56,599.96,827.68,0,0,-5.27,-3.98,-5.27,-3.98,0.16,0.09
2282.65,59.1,15.56,112.43,397.47,600.28,824.84,0,0,-5.4,-3.98,-5.4,-3.98,0.16,0.09
2284.52,59.01,15.49,111.91,397.39,600.46,822.13,0,0,-5.52,-3.97,-5.52,-3.97,0.16,0.09
2286.94,58.88,15.4,111.16,397.23,600.69,818.66,0,0,-5.67,-3.97,-5.67,-3.97,0.16,0.09
2288.95,58.77,15.32,110.54,397.12,600.83,815.76,0,0,-5.8,-3.97,-5.8,-3.97,0.16,0.09
2290.99,58.66,15.24,110.06,397.01,600.78,812.81,0,0,-5.93,-3.96,-5.93,-3.96,0.15,0.09
2292.93,58.56,15.17,109.56,396.84,600.74,810.06,0,0,-6.06,-3.96,-6.06,-3.96,0.15,0.09
2295.62,58.41,15.07,108.81,396.64,600.67,806.21,0,0,-6.23,-3.96,-6.23,-3.96,0.15,0.09
2297.57,58.3,15,108.24,396.46,600.6,803.43,0,0,-6.36,-3.95,-6.36,-3.95,0.15,0.09
2300.2,58.15,14.91,107.64,396.35,600.26,799.55,0,0,-6.53,-3.95,-6.53,-3.95,0.15,0.09
2302.18,58.03,14.84,107.18,396.13,599.96,796.76,0,0,-6.66,-3.94,-6.66,-3.94,0.15,0.09
2303.96,57.93,14.78,106.74,395.91,599.69,794.28,0,0,-6.78,-3.94,-6.78,-3.94,0.15,0.09
2306.27,57.79,14.7,106.28,395.65,599.17,791.02,0,0,-6.93,-3.93,-6.93,-3.93,0.15,0.09
2308.21,57.67,14.63,105.82,395.43,598.76,788.27,0,0,-7.06,-3.93,-7.06,-3.93,0.15,0.09
2310.48,57.54,14.56,105.47,395.23,598.04,785,0,0,-7.21,-3.92,-7.21,-3.92,0.15,0.09
2312.52,57.41,14.5,104.94,394.99,597.56,782.11,0,0,-7.35,-3.92,-7.35,-3.92,0.15,0.09
2314.58,57.28,14.43,104.5,394.71,596.93,779.22,0,0,-7.49,-3.92,-7.49,-3.92,0.15,0.09
2316.74,57.14,14.37,104.13,394.35,596.13,776.26,0,0,-7.63,-3.91,-7.63,-3.91,0.15,0.09
2318.97,57,14.3,103.71,393.96,595.28,773.2,0,0,-7.78,-3.9,-7.78,-3.9,0.15,0.09
2321,56.87,14.24,103.32,393.67,594.48,770.36,0,0,-7.92,-3.9,-7.92,-3.9,0.15,0.09
2323.58,56.7,14.17,102.83,393.19,593.36,766.85,0,0,-8.1,-3.89,-8.1,-3.89,0.15,0.09
2325.57,56.56,14.11,102.44,392.77,592.48,764.18,0,0,-8.23,-3.89,-8.23,-3.89,0.15,0.09
2327.34,56.44,14.06,102.11,392.38,591.62,761.82,0,0,-8.35,-3.88,-8.35,-3.88,0.15,0.09
2329.63,56.28,14,101.67,391.83,590.48,758.8,0,0,-8.51,-3.88,-8.51,-3.88,0.15,0.09
2331.68,56.14,13.95,101.23,391.39,589.45,756.05,0,0,-8.65,-3.87,-8.65,-3.87,0.15,0.09
2333.69,56,13.9,100.99,390.79,588.21,753.5,0,0,-8.79,-3.87,-8.79,-3.87,0.15,0.09
2335.86,55.85,13.85,100.55,390.16,586.99,750.74,0,0,-8.94,-3.86,-8.94,-3.86,0.15,0.09
2337.9,55.7,13.8,100.28,389.59,585.65,748.12,0,0,-9.08,-3.85,-9.08,-3.85,0.15,0.09
2340.02,55.55,13.75,99.89,389.06,584.31,745.31,0,0,-9.23,-3.85,-9.23,-3.85,0.15,0.09
2342.32,55.38,13.7,99.58,388.38,582.69,742.37,0,0,-9.39,-3.84,-9.39,-3.84,0.15,0.09
2344.31,55.23,13.66,99.36,387.72,581.19,739.91,0,0,-9.53,-3.84,-9.53,-3.84,0.15,0.09
2347.01,55.02,13.6,99.01,386.91,579.13,736.46,0,0,-9.72,-3.83,-9.72,-3.83,0.15,0.09
2348.95,54.88,13.56,98.81,386.33,577.54,733.96,0,0,-9.86,-3.82,-9.86,-3.82,0.15,0.09
2350.79,54.73,13.52,98.68,385.76,575.93,731.61,0,0,-9.99,-3.82,-9.99,-3.82,0.15,0.09
2353.06,54.56,13.48,98.44,385.08,573.97,728.7,0,0,-10.15,-3.81,-10.15,-3.81,0.15,0.09
2355.09,54.4,13.44,98.28,384.4,572.1,726.15,0,0,-10.3,-3.8,-10.3,-3.8,0.15,0.09
2357.35,54.22,13.4,98.04,383.61,570.04,723.36,0,0,-10.46,-3.8,-10.46,-3.8,0.15,0.09
2359.37,54.05,13.37,97.95,382.8,568,720.95,0,0,-10.61,-3.79,-10.61,-3.79,0.15,0.09
2361.78,53.86,13.33,97.65,381.87,565.72,718.02,0,0,-10.78,-3.78,-10.78,-3.78,0.15,0.09
2363.78,53.69,13.3,97.49,381.08,563.67,715.62,0,0,-10.93,-3.77,-10.93,-3.77,0.15,0.09
2366.37,53.47,13.27,97.27,379.92,560.96,712.64,0,0,-11.12,-3.76,-11.12,-3.76,0.15,0.09
2368.35,53.31,13.24,97.03,378.97,558.91,710.42,0,0,-11.26,-3.76,-11.26,-3.76,0.15,0.09
2371.02,53.08,13.21,96.72,377.52,556.03,707.58,0,0,-11.46,-3.75,-11.46,-3.75,0.14,0.09
2372.99,52.91,13.18,96.48,376.49,553.87,705.44,0,0,-11.6,-3.74,-11.6,-3.74,0.14,0.09
2375.64,52.68,13.15,96.15,374.89,550.89,702.78,0,0,-11.8,-3.73,-11.8,-3.73,0.14,0.09
2377.58,52.51,13.13,95.89,373.79,548.68,700.75,0,0,-11.94,-3.72,-11.94,-3.72,0.14,0.08
2379.56,52.33,13.11,95.54,372.56,546.46,698.79,0,0,-12.09,-3.72,-12.09,-3.72,0.14,0.08
2381.69,52.14,13.1,95.23,371.13,543.94,696.78,0,0,-12.25,-3.71,-12.25,-3.71,0.14,0.08
2383.76,51.95,13.08,94.94,369.68,541.41,694.87,0,0,-12.4,-3.7,-12.4,-3.7,0.14,0.08
2385.95,51.75,13.06,94.59,368.29,538.74,692.71,0,0,-12.57,-3.69,-12.57,-3.69,0.14,0.08
2388.01,51.56,13.05,94.37,366.8,536.05,690.87,0,0,-12.72,-3.68,-12.72,-3.68,0.14,0.08
2390.09,51.37,13.04,94.04,365.26,533.39,689.02,0,0,-12.88,-3.68,-12.88,-3.68,0.14,0.08
2392.17,51.17,13.03,93.8,363.77,530.58,687.14,0,0,-13.04,-3.67,-13.04,-3.67,0.14,0.08
2394.46,50.95,13.02,93.43,362.08,527.54,685.1,0,0,-13.21,-3.66,-13.21,-3.66,0.14,0.08
2396.48,50.76,13.01,93.14,360.54,524.75,683.35,0,0,-13.36,-3.65,-13.36,-3.65,0.14,0.08
2398.96,50.52,13.01,92.92,358.49,521.13,681.35,0,0,-13.55,-3.64,-13.55,-3.64,0.14,0.08
2400.95,50.32,13,92.61,356.76,518.29,679.83,0,0,-13.71,-3.63,-13.71,-3.63,0.14,0.08
2403.61,50.06,13,92.26,354.43,514.35,677.81,0,0,-13.91,-3.62,-13.91,-3.62,0.14,0.08
2405.58,50,13,91.91,352.69,513.79,678.63,0,0,-10.24,0.06,-10.24,0.06,0.14,0.08
2408.31,49.73,13,91.45,350.08,509.78,676.82,0,0,-10.21,0.16,-10.21,0.16,0.13,0.08
2410.24,49.54,13,91.14,348.3,506.93,675.53,0,0,-10.19,0.23,-10.19,0.23,0.13,0.08
2412.09,49.36,13.01,90.97,346.52,504.1,674.43,0,0,-10.17,0.3,-10.17,0.3,0.13,0.08
2414.34,49.14,13.01,90.77,344.32,500.62,673.17,0,0,-10.14,0.38,-10.14,0.38,0.13,0.08
2416.36,48.95,13.02,90.64,342.34,497.46,672.11,0,0,-10.12,0.45,-10.12,0.45,0.13,0.08
2418.6,48.73,13.03,90.55,340.13,493.9,671.01,0,0,-10.09,0.52,-10.09,0.52,0.13,0.08
2420.59,48.55,13.04,90.51,338.37,490.71,669.87,0,0,-10.07,0.59,-10.07,0.59,0.13,0.08
2423.15,48.31,13.06,90.51,336.08,486.57,668.53,0,0,-10.04,0.68,-10.04,0.68,0.13,0.08
2425.11,48.13,13.07,90.62,334.43,483.28,667.44,0,0,-10.01,0.75,-10.01,0.75,0.13,0.07
2426.89,47.97,13.09,90.68,332.68,480.33,666.76,0,0,-9.99,0.81,-9.99,0.81,0.13,0.07
2429.08,47.77,13.1,90.88,330.57,476.59,665.93,0,0,-9.97,0.89,-9.97,0.89,0.13,0.07
2431.2,47.58,13.12,90.97,328.5,473.08,665.21,0,0,-9.94,0.96,-9.94,0.96,0.13,0.07
2433.31,47.39,13.14,91.23,326.63,469.41,664.35,0,0,-9.91,1.03,-9.91,1.03,0.13,0.07
2435.29,47.22,13.17,91.3,324.72,466.15,663.76,0,0,-9.89,1.1,-9.89,1.1,0.13,0.07
2437.05,47.07,13.19,91.52,323.05,463.11,663.26,0,0,-9.87,1.16,-9.87,1.16,0.13,0.07
2439.37,46.87,13.21,91.69,320.9,459.2,662.6,0,0,-9.84,1.23,-9.84,1.23,0.13,0.07
2441.35,46.7,13.24,91.93,319.01,455.78,662.14,0,0,-9.82,1.3,-9.82,1.3,0.13,0.07
2443.34,46.53,13.27,92.26,317.12,452.26,661.71,0,0,-9.79,1.37,-9.79,1.37,0.13,0.07
2445.56,46.34,13.3,92.55,315.01,448.42,661.3,0,0,-9.76,1.44,-9.76,1.44,0.12,0.07
2448.06,46.14,13.33,92.92,312.66,444.06,660.9,0,0,-9.73,1.52,-9.73,1.52,0.12,0.07
2449.99,45.98,13.37,93.27,310.84,440.62,660.64,0,0,-9.71,1.58,-9.71,1.58,0.12,0.07
2451.9,45.82,13.4,93.67,309.03,437.19,660.43,0,0,-9.68,1.65,-9.68,1.65,0.12,0.07
2454.14,45.65,13.43,94,306.97,433.3,660.19,0,0,-9.65,1.72,-9.65,1.72,0.12,0.07
2456.11,45.49,13.47,94.37,305.03,429.79,660.15,0,0,-9.63,1.78,-9.63,1.78,0.12,0.06
2458.56,45.3,13.52,94.79,302.75,425.49,660.05,0,0,-9.6,1.86,-9.6,1.86,0.12,0.06
2460.5,45.15,13.55,95.08,300.84,422.12,660.11,0,0,-9.57,1.92,-9.57,1.92,0.12,0.06
2462.41,45,13.59,95.47,298.9,418.72,660.28,0,0,-9.55,1.98,-9.55,1.98,0.12,0.06
2464.52,44.84,13.64,95.98,296.82,414.87,660.46,0,0,-9.52,2.05,-9.52,2.05,0.12,0.06
2466.52,44.69,13.68,96.33,295.02,411.37,660.52,0,0,-9.49,2.11,-9.49,2.11,0.12,0.06
2468.88,44.52,13.73,96.88,292.71,407.1,660.81,0,0,-9.46,2.18,-9.46,2.18,0.12,0.06
2470.83,44.37,13.77,97.43,290.88,403.5,661.03,0,0,-9.44,2.24,-9.44,2.24,0.12,0.06
2472.66,44.24,13.82,97.87,289.13,400.18,661.32,0,0,-9.41,2.3,-9.41,2.3,0.12,0.06
2475,44.07,13.87,98.48,286.91,395.9,661.72,0,0,-9.38,2.37,-9.38,2.37,0.12,0.06
2476.98,43.93,13.92,98.99,285,392.3,662.14,0,0,-9.35,2.43,-9.35,2.43,0.12,0.06
2479.29,43.77,13.98,99.65,282.82,388.04,662.64,0,0,-9.32,2.5,-9.32,2.5,0.12,0.06
2481.24,43.64,14.03,100.26,281.04,384.37,663.05,0,0,-9.3,2.56,-9.3,2.56,0.12,0.06
2483.01,43.52,14.08,100.74,279.37,381.14,663.51,0,0,-9.27,2.61,-9.27,2.61,0.12,0.05
2485.32,43.36,14.14,101.51,277.17,376.78,664.19,0,0,-9.24,2.68,-9.24,2.68,0.12,0.05
2487.35,43.23,14.2,102.15,275.17,373.01,664.92,0,0,-9.21,2.74,-9.21,2.74,0.12,0.05
2489.45,43.09,14.26,102.88,273.2,369.02,665.61,0,0,-9.18,2.8,-9.18,2.8,0.11,0.05
2491.46,42.96,14.32,103.54,271.37,365.26,666.26,0,0,-9.15,2.86,-9.15,2.86,0.11,0.05
2493.94,42.8,14.39,104.37,269.07,360.61,667.19,0,0,-9.12,2.93,-9.12,2.93,0.11,0.05
2495.91,42.67,14.45,105.18,267.18,356.76,668.02,0,0,-9.09,2.99,-9.09,2.99,0.11,0.05
2497.8,42.56,14.51,105.86,265.4,353.18,668.84,0,0,-9.07,3.04,-9.07,3.04,0.11,0.05
2499.99,42.42,14.58,106.72,263.29,348.96,669.88,0,0,-9.03,3.11,-9.03,3.11,0.11,0.05
2502.01,42.3,14.65,107.42,261.35,345.18,670.87,0,0,-9.01,3.16,-9.01,3.16,0.11,0.05
2504.24,42.16,14.72,108.28,259.24,340.91,672,0,0,-8.97,3.23,-8.97,3.23,0.11,0.05
2506.24,42.04,14.79,109.09,257.44,337.05,672.96,0,0,-8.94,3.28,-8.94,3.28,0.11,0.05
2508,41.94,14.85,109.8,255.73,333.67,673.98,0,0,-8.92,3.33,-8.92,3.33,0.11,0.04
2510.32,41.81,14.93,110.76,253.57,329.18,675.26,0,0,-8.89,3.4,-8.89,3.4,0.11,0.04
2512.26,41.7,15,111.62,251.86,325.38,676.3,0,0,-8.86,3.45,-8.86,3.45,0.11,0.04
2514.38,41.58,15.08,112.54,249.86,321.26,677.6,0,0,-8.83,3.51,-8.83,3.51,0.11,0.04
2516.4,41.47,15.15,113.44,248.06,317.31,678.79,0,0,-8.8,3.56,-8.8,3.56,0.11,0.04
2518.74,41.34,15.24,114.52,245.82,312.71,680.37,0,0,-8.76,3.63,-8.76,3.63,0.11,0.04
2520.73,41.23,15.32,115.44,244.02,308.8,681.65,0,0,-8.73,3.68,-8.73,3.68,0.11,0.04
2522.53,41.14,15.38,116.3,242.43,305.24,682.8,0,0,-8.71,3.73,-8.71,3.73,0.11,0.04
2524.85,41.01,15.48,117.51,240.24,300.56,684.5,0,0,-8.67,3.79,-8.67,3.79,0.11,0.04
2526.86,40.91,15.56,118.48,238.37,296.59,685.98,0,0,-8.64,3.84,-8.64,3.84,0.11,0.04
2528.88,40.81,15.64,119.55,236.68,292.51,687.32,0,0,-8.61,3.89,-8.61,3.89,0.11,0.04
2530.9,40.71,15.72,120.56,234.77,288.5,688.93,0,0,-8.58,3.95,-8.58,3.95,0.11,0.03
2533.35,40.59,15.82,121.84,232.5,283.59,690.88,0,0,-8.54,4.01,-8.54,4.01,0.11,0.03
2535.33,40.49,15.9,122.92,230.66,279.59,692.52,0,0,-8.51,4.06,-8.51,4.06,0.11,0.03
2537.19,40.4,15.98,123.95,229.08,275.81,693.95,0,0,-8.48,4.11,-8.48,4.11,0.11,0.03
2539.41,40.3,16.08,125.29,227.14,271.19,695.74,0,0,-8.45,4.16,-8.45,4.16,0.11,0.03
2541.43,40.2,16.17,126.45,225.45,267.06,697.35,0,0,-8.42,4.22,-8.42,4.22,0.11,0.03
2543.6,40.11,16.26,127.73,223.56,262.62,699.2,0,0,-8.38,4.27,-8.38,4.27,0.11,0.03
2545.61,40.02,16.35,128.94,221.76,258.47,701,0,0,-8.35,4.32,-8.35,4.32,0.11,0.03
2548.19,39.9,16.47,130.54,219.56,253.11,703.26,0,0,-8.31,4.38,-8.31,4.38,0.11,0.03
2550.14,39.82,16.56,131.77,217.83,249.03,705.09,0,0,-8.28,4.43,-8.28,4.43,0.11,0.03
2552.07,39.74,16.65,132.96,216.11,245.05,706.94,0,0,-8.25,4.48,-8.25,4.48,0.11,0.03
2554.21,39.65,16.75,134.36,214.22,240.55,709.02,0,0,-8.22,4.53,-8.22,4.53,0.11,0.02
2556.23,39.57,16.84,135.59,212.51,236.41,710.95,0,0,-8.18,4.58,-8.18,4.58,0.11,0.02
2558.52,39.48,16.95,137.09,210.44,231.62,713.31,0,0,-8.15,4.63,-8.15,4.63,0.11,0.02
2560.47,39.4,17.05,138.32,208.73,227.58,715.32,0,0,-8.12,4.68,-8.12,4.68,0.11,0.02
2562.25,39.33,17.14,139.5,207.19,223.84,717.16,0,0,-8.09,4.72,-8.09,4.72,0.11,0.02
2564.62,39.24,17.25,141.09,205.13,218.88,719.68,0,0,-8.05,4.77,-8.05,4.77,0.11,0.02
2566.61,39.17,17.35,142.43,203.37,214.7,721.86,0,0,-8.02,4.82,-8.02,4.82,0.11,0.02
2568.65,39.09,17.45,143.86,201.68,210.37,724.02,0,0,-7.98,4.87,-7.98,4.87,0.11,0.02
2570.68,39.02,17.56,145.33,199.83,206.03,726.38,0,0,-7.95,4.91,-7.95,4.91,0.11,0.02
2573.1,38.94,17.68,147.06,197.76,200.87,729.1,0,0,-7.91,4.97,-7.91,4.97,0.11,0.02
2575.08,38.87,17.79,148.51,196.07,196.63,731.37,0,0,-7.88,5.01,-7.88,5.01,0.11,0.01
2576.92,38.81,17.88,149.74,194.45,192.81,733.57,0,0,-7.85,5.05,-7.85,5.05,0.11,0.01
2579.18,38.73,18,151.39,192.58,188,736.18,0,0,-7.81,5.1,-7.81,5.1,0.11,0.01
2581.2,38.67,18.11,153.02,190.89,183.56,738.58,0,0,-7.77,5.15,-7.77,5.15,0.11,0.01
2583.36,38.6,18.23,154.62,189.09,178.95,741.18,0,0,-7.74,5.2,-7.74,5.2,0.1,0.01
2585.36,38.54,18.33,156.18,187.28,174.6,743.77,0,0,-7.7,5.24,-7.7,5.24,0.1,0.01
